bgc_id,organism,biosynth_class,n_genes,novelty_hashed,novelty_learned,novelty_esm
BGC0000274,uncultured bacterium,PKS,35,0.5836812144212524,0.40227703984819735,0.11043643263757116
BGC0001411,Bacteroides fragilis,other,30,0.6929791271347249,0.40208728652751424,0.5204933586337761
BGC0002949,Microbulbifer sp. VAAF005,NRPS,6,0.7935483870967742,0.4018975332068311,0.760910815939279
BGC0000665,Streptomyces sp. HKI0576,terpene,15,0.18823529411764706,0.4018975332068311,0.31745730550284634
BGC0002068,Labrenzia sp. PHM005,hybrid,25,0.9795066413662239,0.40075901328273245,0.8189753320683113
BGC0002275,Aspergillus niger CBS 101883,hybrid,2,0.2538899430740038,0.39981024667931686,0.7580645161290323
BGC0002950,Aetokthonos hydrillicola Thurmond2011,hybrid,12,0.9007590132827324,0.39981024667931686,0.581404174573055
BGC0000657,Pseudanabaena sp. dqh15,terpene,4,0.41347248576850093,0.39943074003795065,0.9580645161290322
BGC0001056,Serratia plymuthica RVH1,hybrid,23,0.8159392789373814,0.3992409867172676,0.6447817836812144
BGC0000625,Streptomyces olivoviridis,RiPP,15,0.31176470588235294,0.39924098671726754,0.4994307400379507
BGC0002028,Streptomyces griseus,PKS,29,0.6510436432637572,0.3986717267552182,0.20189753320683113
BGC0000242,Streptomyces tendae,PKS,46,0.9163187855787476,0.39848197343453506,0.13833017077798862
BGC0001696,Streptomyces sp.,RiPP,11,0.6709677419354838,0.398292220113852,0.3332068311195446
BGC0003015,Achromobacter xylosoxidans sp. 2789STDY5663426,RiPP,4,0.04079696394686907,0.398292220113852,0.9559772296015181
BGC0001811,Fusarium asiaticum,terpene,11,0.19905123339658443,0.39810246679316885,0.45787476280834916
BGC0002584,Streptomyces sp. FXJ1.264,RiPP,9,0.7461100569259962,0.39772296015180264,0.5753320683111954
BGC0002301,Aschersonia paraphysata,PKS,4,0.24990512333965845,0.39734345351043643,0.5857685009487665
BGC0002977,Bacillus  subtilis  fmb60,hybrid,4117,1.0,0.3943074003795066,0.8
BGC0000369,Anabaena sp. Syke748,NRPS,32,0.7580645161290323,0.3939278937381404,0.6125237191650854
BGC0002181,Rhodocybe pseudopiperita,terpene,7,0.793168880455408,0.3922201138519924,0.5191650853889943
BGC0002416,Variovorax paradoxus,hybrid,14,0.4658444022770398,0.39146110056926,0.4144212523719165
BGC0001442,Streptomyces sp. strain ATCC 14903,NRPS,18,0.5827324478178368,0.3908918406072106,0.3394686907020873
BGC0001226,Streptomyces collinus Tu 365,RiPP,4,0.2692599620493359,0.39070208728652756,0.6233396584440227
BGC0001876,Thalassospira sp. CNJ-328,NRPS,3,0.498292220113852,0.3907020872865275,0.9870967741935484
BGC0000378,Kutzneria sp. 744,NRPS,29,0.8548387096774194,0.3901328273244782,0.18785578747628084
BGC0000567,Rhizobium leguminosarum,RiPP,7,0.02713472485768501,0.3901328273244782,0.8819734345351044
BGC0000225,Streptomyces roseofulvus,PKS,22,0.48937381404174574,0.38956356736242886,0.6231499051233397
BGC0002418,Alcanivorax pacificus W11-5,hybrid,29,0.8184060721062618,0.3895635673624288,0.6620493358633777
BGC0001790,Pseudomonas acidophila,NRPS,17,0.31252371916508537,0.38937381404174576,0.6977229601518027
BGC0000204,Streptomyces sp. A2991200,PKS,12,0.2332068311195446,0.3891840607210626,0.4478178368121442
BGC0001693,Micromonospora echinospora,PKS,60,0.7352941176470589,0.38899430740037955,0.027703984819734347
BGC0001701,Blautia obeum,RiPP,15,0.0603415559772296,0.3888045540796964,0.6629981024667931
BGC0002492,Myxococcus xanthus DK 1622,NRPS,9,0.27533206831119544,0.3878557874762808,0.8092979127134725
BGC0001478,Streptomyces sp. ID38640,other,4,0.048956356736242886,0.3874762808349146,0.8815939278937381
BGC0001856,Streptomyces caniferus,PKS,62,0.9470588235294117,0.3874762808349146,0.0444022770398482
BGC0000165,Dactylosporangium aurantiacum subsp. hamdenensis,PKS,31,0.9191650853889943,0.386527514231499,0.14079696394686908
BGC0000203,Amycolatopsis orientalis subsp. vinearia,PKS,42,0.6318785578747628,0.38538899430740037,0.1588235294117647
BGC0000353,Streptomyces sp. MA6548,NRPS,3,0.6121442125237191,0.38462998102466794,0.6702087286527514
BGC0002808,Streptomyces scabiei 87.22,PKS,15,0.9984819734345352,0.38425047438330173,0.22390891840607213
BGC0000298,Microcystis aeruginosa NIES-98,NRPS,14,0.4320683111954459,0.38368121442125236,0.5891840607210626
BGC0003006,Cephalotrichum gorgonifer NG_p51,PKS,9,0.7601518026565465,0.3834914611005693,0.2328273244781784
BGC0002447,Bacillus cereus,RiPP,10,0.06261859582542695,0.38330170777988615,0.8165085388994308
BGC0000528,Clavibacter michiganensis subsp. michiganensis NCPPB 382,RiPP,7,0.7163187855787476,0.38292220113851994,0.8462998102466793
BGC0001942,Streptomyces rimosus subsp. paromomycinus,hybrid,18,0.7461100569259962,0.38292220113851994,0.36356736242884247
BGC0001298,Streptomyces calvus,PKS,9,0.7191650853889944,0.38197343453510435,0.08197343453510436
BGC0001555,Escherichia coli chi7122,RiPP,4,0.0888045540796964,0.3810246679316888,0.8857685009487666
BGC0000984,Delftia acidovorans SPH-1,hybrid,20,0.825426944971537,0.3804554079696395,0.41688804554079695
BGC0000963,Streptomyces verticillus,hybrid,32,0.9436432637571157,0.38045540796963945,0.4603415559772296
BGC0002350,Streptomyces mobaraensis NBRC 13819 = DSM 40847,hybrid,41,0.9552182163187856,0.38026565464895634,0.44041745730550286
BGC0001626,Stachybotrys chlorohalonata IBT 40285,PKS,10,0.5142314990512333,0.38026565464895634,0.31745730550284634
BGC0000412,Pseudomonas aeruginosa PAO1,NRPS,5,0.4075901328273245,0.37988614800759013,0.9430740037950665
BGC0001967,Streptomyces hawaiiensis,hybrid,19,0.7332068311195445,0.379696394686907,0.5688804554079696
BGC0000999,Lysobacter enzymogenes,hybrid,8,0.6548387096774193,0.379696394686907,0.8218216318785578
BGC0001039,Streptomyces pyridomyceticus,hybrid,26,0.8356736242884251,0.3795066413662239,0.1979127134724858
BGC0002434,Kitasatospora sp.,hybrid,9,0.7652751423149906,0.3793168880455408,0.3187855787476281
BGC0000152,Aspergillus nidulans,PKS,17,0.6218216318785579,0.3781783681214421,0.10208728652751423
BGC0000773,Escherichia coli,other,16,0.05426944971537002,0.3781783681214421,0.41366223908918404
BGC0001960,Streptomyces hiroshimensis,PKS,29,0.4815939278937381,0.377988614800759,0.1189753320683112
BGC0002342,Myxococcus xanthus,hybrid,9,0.606641366223909,0.37703984819734343,0.5719165085388995
BGC0001705,Nostoc sp. CENA543,hybrid,9,0.8893738140417458,0.3766603415559773,0.3759013282732448
BGC0002204,Aspergillus flavipes,hybrid,11,0.32827324478178366,0.3759013282732448,0.15009487666034155
BGC0001124,Aspergillus niger ATCC 1015,PKS,8,0.3064516129032258,0.3755218216318785,0.15958254269449715
BGC0000191,Streptomyces galilaeus,PKS,25,0.20170777988614802,0.37495256166982927,0.06413662239089184
BGC0002915,Streptomyces sp. CA-278952,hybrid,7,0.710246679316888,0.3749525616698292,0.6244781783681215
BGC0002598,Aspergillus westerdijkiae,PKS,5,0.7381404174573054,0.374573055028463,0.29335863377609106
BGC0001111,Stigmatella aurantiaca Sg a15,hybrid,13,0.9853889943074003,0.3738140417457306,0.8582542694497153
BGC0001560,Moorea producens JHB,hybrid,12,0.606831119544592,0.37324478178368126,0.9751423149905123
BGC0003027,Streptomyces sp. 71268,PKS,40,0.9030360531309298,0.3730550284629981,0.4785578747628083
BGC0002665,Pseudomonas syringae pv. maculicola str. ES4326,RiPP,8,0.9599620493358634,0.372865275142315,0.6724857685009488
BGC0002461,Streptomyces aureus,PKS,41,0.4314990512333966,0.3721062618595825,0.09468690702087287
BGC0000385,Lysobacter sp. ATCC 53042,NRPS,10,0.4449715370018975,0.3717267552182163,0.6184060721062619
BGC0001116,Streptomyces virginiae,hybrid,18,0.9669829222011386,0.3713472485768501,0.4603415559772296
BGC0002059,Xanthomonas cannabis pv. cannabis,hybrid,16,0.8988614800759014,0.3713472485768501,0.6740037950664137
BGC0000268,Streptomyces sp. SCC 2136,PKS,55,0.6445920303605313,0.371157495256167,0.21935483870967742
BGC0002607,Aspergillus westerdijkiae,hybrid,5,0.5886148007590133,0.3709677419354839,0.24629981024667932
BGC0001657,Lysobacter sp. RH2180-5,NRPS,21,0.5445920303605314,0.37077798861480077,0.5927893738140417
BGC0000572,Burkholderia thailandensis E444,RiPP,4,0.08045540796963947,0.37058823529411766,0.9605313092979126
BGC0002135,Xenorhabdus bovienii SS-2004,NRPS,1,0.32941176470588235,0.37020872865275145,0.927134724857685
BGC0002515,Ascochyta rabiei,PKS,5,0.2840607210626186,0.37020872865275145,0.20075901328273243
BGC0000780,Vibrio parahaemolyticus,other,61,0.49886148007590136,0.36944971537001897,0.5094876660341556
BGC0001179,Streptomyces bottropensis,PKS,28,0.7231499051233397,0.36925996204933587,0.0713472485768501
BGC0000633,Streptomyces avermitilis,terpene,11,0.7070208728652752,0.36925996204933587,0.6808349146110058
BGC0002155,Pyricularia oryzae 70-15,PKS,3,0.37988614800759013,0.3690702087286527,0.6967741935483871
BGC0000079,Streptomyces antibioticus,PKS,23,0.7578747628083491,0.36850094876660344,0.05996204933586338
BGC0000066,Streptomyces hygroscopicus,PKS,23,0.48842504743833015,0.36622390891840606,0.1683111954459203
BGC0000136,Amycolatopsis mediterranei S699,PKS,64,0.9199240986717268,0.366034155597723,0.2222011385199241
BGC0001548,Streptomyces albulus,RiPP,4,0.23738140417457304,0.36584440227703985,0.7645161290322581
BGC0002330,Kamptonema sp. PCC 6506,RiPP,9,0.6115749525616698,0.36546489563567364,0.8216318785578747
BGC0002693,Pseudomonas sp. SXM-1,NRPS,31,0.6656546489563567,0.3650853889943074,0.5821631878557875
BGC0001300,Streptomyces sp. CNH365,PKS,15,0.9062618595825427,0.3650853889943074,0.6159392789373814
BGC0000792,Enterococcus faecalis OG1RF,other,17,0.1432637571157495,0.3647058823529412,0.8347248576850095
BGC0002886,Caldora  penicillata  FK14-30,hybrid,11,0.8834914611005693,0.36432637571157495,0.5
BGC0000122,Nannocystis pusilla,PKS,9,0.6506641366223909,0.36413662239089184,0.7335863377609109
BGC0002154,Pyricularia oryzae 70-15,PKS,1,0.45521821631878556,0.36242884250474383,0.5555977229601519
BGC0000502,Bacillus cereus,RiPP,17,0.2639468690702087,0.3622390891840607,0.5400379506641366
BGC0001344,Cystobacter sp. SBCb004,hybrid,17,0.9328273244781784,0.3618595825426945,0.6297912713472487
BGC0002102,Streptomyces platensis,PKS,9,0.5982922201138521,0.3616698292220114,0.3011385199240987
BGC0000979,Aphanizomenon sp. 10E9,hybrid,3,0.4812144212523719,0.3616698292220114,0.7250474383301708
BGC0002699,Nostoc punctiforme PCC 73102,RiPP,6,0.15332068311195446,0.3601518026565465,0.8747628083491461
BGC0001127,Janthinobacterium agaricidamnosum,NRPS,15,0.4798861480075901,0.3601518026565465,0.5656546489563568
BGC0002349,Kutzneria sp. CA-103260,PKS,42,0.8643263757115749,0.35977229601518024,0.249146110056926
BGC0000483,Microcystis aeruginosa PCC 9432,RiPP,6,0.31783681214421255,0.3588235294117647,0.08785578747628084
BGC0001596,Streptomyces albus,PKS,43,0.5650853889943074,0.3578747628083491,0.24383301707779886
BGC0000346,Goodfellowiella coeruleoviolacea,hybrid,8,0.5212523719165085,0.357685009487666,0.3616698292220114
BGC0002806,Pseudomonas baetica a390,hybrid,30,0.9166982922201139,0.357685009487666,0.6669829222011385
BGC0002221,Serpula lacrymans var. lacrymans S7.9,terpene,10,0.13282732447817835,0.3571157495256167,0.6060721062618596
BGC0000635,Paracoccus sp. N81106,terpene,8,0.08842504743833017,0.35616698292220117,0.7944971537001897
BGC0001711,Burkholderia pyrrocinia,hybrid,17,0.816888045540797,0.35616698292220117,0.6381404174573055
BGC0001812,Micromonospora chalcea subsp. izumensis,PKS,29,0.8688804554079697,0.3552182163187856,0.25464895635673623
BGC0001457,Streptomyces caniferus,NRPS,37,0.49677419354838703,0.3552182163187856,0.9130929791271347
BGC0000961,Burkholderia thailandensis E264,hybrid,21,0.7872865275142316,0.3548387096774194,0.5886148007590133
BGC0001843,Paenibacillus sp. M-152,NRPS,4,0.60853889943074,0.3546489563567362,0.6062618595825426
BGC0001257,Nodulisporium sp. ATCC74245,PKS,1,0.25635673624288424,0.3546489563567362,0.4861480075901328
BGC0002673,Streptomyces griseus subsp. griseus NBRC 13350,PKS,22,0.8669829222011385,0.3533206831119544,0.3129032258064516
BGC0002993,Penicillium oxalicum MEFC104,hybrid,1,0.23870967741935484,0.3533206831119544,0.5204933586337761
BGC0001188,Streptomyces sp. CT34,RiPP,12,0.6149905123339658,0.3529411764705882,0.6757115749525617
BGC0002250,Pyrenophora tritici-repentis Pt-1C-BFP,hybrid,14,0.5633776091081594,0.35275142314990515,0.1333965844402277
BGC0000127,Pseudomonas protegens Pf-5,PKS,18,0.7859582542694498,0.3521821631878558,0.6554079696394687
BGC0000022,Aspergillus nidulans FGSC A4,PKS,11,0.5538899430740039,0.3519924098671727,0.1700189753320683
BGC0000287,Pseudomonas aeruginosa PAO1,NRPS,5,0.34497153700189753,0.3512333965844402,0.8757115749525617
BGC0000143,Streptomyces albus,PKS,8,0.4631878557874763,0.3512333965844402,0.38292220113851994
BGC0001303,Micromonospora sp. RL09-050-HVF-A,PKS,46,0.9070208728652751,0.350853889943074,0.19184060721062618
BGC0000202,Kibdelosporangium sp. MJ126-NF4,PKS,45,0.349146110056926,0.35047438330170777,0.08216318785578747
BGC0002379,Pseudomonas sp. RtIB026,NRPS,77,0.935483870967742,0.35047438330170777,0.4603415559772296
BGC0001368,Streptomyces sp. NRRL F-4474,NRPS,27,0.8444022770398483,0.35009487666034156,0.21062618595825428
BGC0000371,Rhodococcus erythropolis PR4,NRPS,11,0.398292220113852,0.34933586337760913,0.49582542694497156
BGC0000640,Enterobacteriaceae bacterium DC404,terpene,6,0.02125237191650854,0.34895635673624287,0.7466793168880455
BGC0001095,Bacillus velezensis FZB42,NRPS,15,0.6516129032258065,0.34876660341555976,0.6444022770398482
BGC0001975,Streptomyces atratus,NRPS,38,0.6810246679316888,0.34857685009487666,0.1793168880455408
BGC0000367,Brevibacillus brevis NBRC 100599,NRPS,12,0.6174573055028463,0.34800759013282734,0.555977229601518
BGC0000981,Aphanizomenon sp. 10E6,hybrid,25,0.8965844402277039,0.3478178368121442,0.4963946869070208
BGC0001649,Streptomyces lavendulae,PKS,31,0.8527514231499052,0.34743833017077796,0.1599620493358634
BGC0000955,Myxococcus xanthus,hybrid,6,0.586337760910816,0.3472485768500949,0.7700189753320683
BGC0002358,Streptomyces albidoflavus,PKS,24,0.8356736242884251,0.3472485768500949,0.23529411764705882
BGC0001542,Cercospora zeina,PKS,7,0.41669829222011384,0.3472485768500949,0.25028462998102463
BGC0000982,Cystobacter fuscus,hybrid,17,0.7110056925996204,0.3468690702087287,0.5808349146110057
BGC0001331,Salinispora arenicola CNR107,hybrid,16,0.7895635673624288,0.34667931688804554,0.4994307400379507
BGC0000980,Aphanizomenon sp. 22D11,hybrid,3,0.4808349146110057,0.34667931688804554,0.723719165085389
BGC0001522,Streptomyces filamentosus,PKS,67,0.9352941176470588,0.34629981024667933,0.08614800759013283
BGC0000364,Mycobacteroides abscessus,NRPS,19,0.5153700189753321,0.34629981024667933,0.4497153700189753
BGC0002104,Streptomyces eurocidicus ATCC 27428,hybrid,23,0.8333965844402277,0.34573055028462996,0.07722960151802657
BGC0002666,Streptomyces sp. MA37,NRPS,25,0.9127134724857685,0.3447817836812144,0.3574952561669829
BGC0003143,Amycolatopsis  sp.  PS_44_ISF1,PKS,39,0.9538899430740038,0.3447817836812144,0.04857685009487666
BGC0000485,Lactobacillus acidophilus,RiPP,3,0.012333965844402276,0.34402277039848195,0.9667931688804554
BGC0001413,Cystobacter sp. Cbv34,NRPS,24,0.5633776091081594,0.34364326375711574,0.7611005692599621
BGC0001053,Archangium disciforme,hybrid,32,0.9366223908918406,0.3428842504743833,0.6882352941176471
BGC0000641,Enterobacteriaceae bacterium DC416,terpene,6,0.0222011385199241,0.3426944971537002,0.8180265654648957
BGC0001125,Cylindrospermum alatosporum CCALA 988,hybrid,10,0.6370018975332068,0.3426944971537002,0.2493358633776091
BGC0001719,Streptomyces olivaceus,PKS,35,0.6510436432637572,0.34231499051233394,0.12314990512333965
BGC0000104,Penicillium brevicompactum,PKS,8,0.5952561669829222,0.3417457305502846,0.1318785578747628
BGC0002551,Nostoc sp. UHCC-0398,hybrid,10,0.17590132827324478,0.3417457305502846,0.5700189753320684
BGC0001726,Streptomyces pactum,hybrid,9,0.4588235294117647,0.3415559772296015,0.39468690702087283
BGC0002712,Streptomyces yanglinensis,PKS,23,0.6212523719165086,0.3404174573055029,0.26261859582542696
BGC0001886,Claviceps purpurea 20.1,PKS,16,0.6305502846299811,0.3402277039848197,0.18956356736242885
BGC0002563,Paraburkholderia caledonica,NRPS,14,0.6886148007590133,0.3400379506641366,0.5912713472485769
BGC0000144,Streptomyces albus,PKS,49,0.8817836812144213,0.3400379506641366,0.10417457305502846
BGC0001024,Stigmatella aurantiaca DW4/3-1,hybrid,7,0.7311195445920304,0.3398481973434535,0.5208728652751423
BGC0002453,Streptomyces seoulensis,PKS,36,0.8741935483870967,0.3396584440227704,0.13092979127134724
BGC0002009,Amycolatopsis vancoresmycina,PKS,45,0.9500948766603415,0.3396584440227704,0.09316888045540797
BGC0001349,Streptomyces sp. SCSIO 03032,hybrid,24,0.8349146110056926,0.3396584440227704,0.057305502846299816
BGC0000363,Mycobacteroides chelonae,NRPS,19,0.5159392789373813,0.33927893738140413,0.4263757115749526
BGC0000173,Burkholderia gladioli,PKS,14,0.8675521821631879,0.3390891840607211,0.6314990512333967
BGC0001446,Aspergillus flavus NRRL3357,PKS,4,0.28804554079696393,0.3381404174573055,0.7861480075901328
BGC0002446,Streptomyces sp.,PKS,16,0.859392789373814,0.3379506641366224,0.2698292220113852
BGC0002021,Actinoplanes missouriensis 431,PKS,39,0.7943074003795066,0.3375711574952562,0.17874762808349148
BGC0003117,Myxococcus fulvus Mx f50,hybrid,13,0.9144212523719165,0.3371916508538899,0.7056925996204934
BGC0002190,Acremonium chrysogenum ATCC 11550,PKS,8,0.6039848197343454,0.3370018975332068,0.15351043643263756
BGC0001878,Streptomyces sp. NRRL B-1347,hybrid,5,0.577798861480076,0.3358633776091081,0.8258064516129032
BGC0001332,Streptomyces sp. MspMP-M5,hybrid,15,0.8005692599620493,0.3358633776091081,0.4347248576850095
BGC0002022,Streptomyces armeniacus,PKS,36,0.8117647058823529,0.3354838709677419,0.3064516129032258
BGC0002958,Streptomyces sp.  AM4900,PKS,22,0.8041745730550285,0.3349146110056926,0.0698292220113852
BGC0000341,Streptomyces fungicidicus,NRPS,48,0.9296015180265655,0.3349146110056926,0.1250474383301708
BGC0001207,Eleftheria terrae,NRPS,10,0.4994307400379506,0.3347248576850095,0.5529411764705883
BGC0001874,Aspergillus flavus,hybrid,3,0.31138519924098673,0.33358633776091084,0.3347248576850095
BGC0000098,Monascus pilosus,PKS,9,0.6770398481973434,0.33320683111954463,0.07874762808349145
BGC0002560,Streptomyces sp. NRRL S-4,RiPP,10,0.14933586337760912,0.33225806451612905,0.3599620493358634
BGC0000384,Lyngbya majuscula,NRPS,4,0.32751423149905123,0.33092979127134725,0.923908918406072
BGC0000940,Streptomyces coelicolor A3(2),other,6,0.5392789373814042,0.33036053130929793,0.6271347248576851
BGC0002108,Streptomyces viridosporus ATCC 14672,NRPS,28,0.45806451612903226,0.3301707779886148,0.24060721062618595
BGC0000256,Actinomadura hibisca,PKS,28,0.23889943074003794,0.3297912713472486,0.36622390891840606
