rank,bgc_id,organism,biosynth_class,novelty,knn_mean_dist,nearest_dist,nearest_mibig,neighbor_class,compounds,n_genes
1348,BGC0002708,Coniophora puteana RWD-64-598 SS2,terpene,0.5128576602680188,2.889382338523865,0.6516598463058472,BGC0000659,terpene,(+)-δ-cadinol,1
1349,BGC0001341,Rothia nasimurium,NRPS,0.5123143788482434,3.092341661453247,2.8347320556640625,BGC0003047,NRPS,valinomycin,5
1350,BGC0001242,Fusarium fujikuroi,PKS,0.5119521912350598,3.0817985057830812,2.9486873149871826,BGC0000694,other,oxyjavanicin,8
1351,BGC0000225,Streptomyces roseofulvus,PKS,0.5119521912350598,3.050594711303711,2.9257376194000244,BGC0000197,PKS,frenolicin B,22
1352,BGC0000066,Streptomyces hygroscopicus,PKS,0.5119521912350598,2.5662568628787996,0.18046143651008606,BGC0000074,PKS,geldanamycin,23
1353,BGC0000146,Alternaria solani,PKS,0.5115900036218761,3.0006309032440184,2.725512981414795,BGC0002525,PKS,solanapyrone D,6
1354,BGC0000074,Streptomyces hygroscopicus,PKS,0.5105034407823252,2.5574484884738924,0.18046143651008606,BGC0000066,PKS,herbimycin A,30
1355,BGC0002294,Streptomyces achromogenes subsp. streptozoticus,other,0.5101412531691416,2.88906192779541,2.1291913986206055,BGC0000598,RiPP,streptozotocin,26
1356,BGC0002877, Cordyceps Cordyceps militaris CM01,PKS,0.5101412531691416,3.0984184741973877,3.044731616973877,BGC0001749,PKS,Cordypyrone A;Cordypyrone B,14
1357,BGC0000138,Streptomyces diastaticus,PKS,0.5094168779427743,3.0349661350250243,2.834639549255371,BGC0000886,other,rimocidin,11
1358,BGC0000664,Streptomyces griseus subsp. griseus NBRC 13350,terpene,0.5092357841361825,2.9442394495010378,1.9658559560775757,BGC0000656,terpene,isorenieratene,7
1359,BGC0001553,Streptomyces sp. JV178,hybrid,0.5081492212966316,2.8205152988433837,2.061046838760376,BGC0002365,PKS,clifednamide A,10
1360,BGC0002499,Streptomyces achromogenes subsp. streptozoticus,hybrid,0.5079681274900398,2.8734015464782714,2.3412482738494873,BGC0000762,other,enteromycin,24
1361,BGC0002465,Alcanivorax borkumensis SK2,NRPS,0.5079681274900398,3.0172735691070556,2.7838776111602783,BGC0001567,NRPS,amphibactin E;amphibactin H;amphibactin I,8
1362,BGC0001490,Hormoscilla spongeliae SP4,other,0.507787033683448,2.659839940071106,1.7344485521316528,BGC0001374,other,"3,5-dibromo-2-(2,4-dibromophenoxy)phenol;2,4-dibromo-6-(2,4-dibromophenoxy)phenol",8
1363,BGC0000643,Brevundimonas vesicularis,terpene,0.5072437522636726,2.6599233858287334,0.04634058102965355,BGC0000637,terpene,carotenoid,10
1364,BGC0000068,Streptomyces hygroscopicus,PKS,0.5065193770373053,3.0177014827728272,2.7221457958221436,BGC0001749,PKS,geldanamycin,13
1365,BGC0002421,Paraburkholderia xenovorans LB400,NRPS,0.5063382832307135,2.956332731246948,2.705310821533203,BGC0002466,NRPS,malleobactin LB400,15
1366,BGC0000188,Cylindrospermopsis raciborskii T3,other,0.5063382832307135,2.963497352600098,2.4954833984375,BGC0001002,hybrid,saxitoxin;neosaxitoxin;decarbamoylsaxitoxin;gonyautoxin 3;gonyautoxin 2,34
1367,BGC0000238,Streptomyces rishiriensis,PKS,0.5063382832307135,2.8909421443939207,1.648191213607788,BGC0002461,PKS,lactonamycin,57
1368,BGC0000637,Corynebacterium glutamicum,terpene,0.5061571894241217,2.655532764643431,0.04634058102965355,BGC0000643,terpene,carotenoid,8
1369,BGC0001890,Vibrio campbellii ATCC BAA-1116,NRPS,0.5056139080043462,3.050026273727417,2.967200517654419,BGC0002685,NRPS,Amphi-enterobactin 1;amphi-enterobactin 2;amphi-enterobactin 3;amphi-enterobactin 4,24
1370,BGC0000270,Streptomyces antibioticus,PKS,0.5054328141977544,2.9756593227386476,2.5052545070648193,BGC0002461,PKS,simocyclinone D8,38
1371,BGC0002253,Aspergillus sp. FM242,PKS,0.5052517203911626,3.014491653442383,2.9138922691345215,BGC0001865,PKS,waikikiamide A;waikikiamide B;waikikiamide C;(+)-semivioxanthin;semivioxanthin,11
1372,BGC0000980,Aphanizomenon sp. 22D11,hybrid,0.5052517203911626,2.665498733520508,0.0,BGC0000979,hybrid,cylindrospermopsin,3
1373,BGC0001960,Streptomyces hiroshimensis,PKS,0.504889532777979,2.898147940635681,1.9451442956924438,BGC0001622,PKS,hiroshidine,29
1374,BGC0000979,Aphanizomenon sp. 10E9,hybrid,0.504889532777979,2.665498733520508,0.0,BGC0000979,hybrid,cylindrospermopsin,3
1375,BGC0000220,Streptomyces maritimus,PKS,0.504889532777979,2.9788833141326903,2.7987442016601562,BGC0002366,PKS,enterocin,20
1376,BGC0001147,Streptomyces netropsis,NRPS,0.504889532777979,2.759699821472168,1.4770236015319824,BGC0002042,NRPS,disgocidine;distamycin;congocidine,21
1377,BGC0002278,Penicillium brasilianum,NRPS,0.5043462513582035,3.0385072231292725,2.8743178844451904,BGC0002199,other,"brasiliamide I;brasiliamide A;brasiliamide B;2,2-dibenzylpiperazine;brasiliamide D",12
1378,BGC0001891,Ruminiclostridium cellulolyticum H10,other,0.5041651575516117,2.893263101577759,1.6482996940612793,BGC0001679,NRPS,closthioamide,11
1379,BGC0001363,Ralstonia solanacearum GMI1000,hybrid,0.5039840637450199,2.869247055053711,2.3577184677124023,BGC0002071,NRPS,ralsolamycin,5
1380,BGC0002002,Serratia fonticola,NRPS,0.5034407823252445,2.804344892501831,2.199312686920166,BGC0002134,other,"1,6-phenazinedimethanol;fontizine A",14
1381,BGC0001127,Janthinobacterium agaricidamnosum,NRPS,0.5032596885186527,2.9439156532287596,2.6773900985717773,BGC0002522,NRPS,jagaricin,15
1382,BGC0001566,Cylindrospermum licheniforme UTEX B 2014,PKS,0.502897500905469,3.026020860671997,2.9210612773895264,BGC0002141,PKS,Cylindrocyclophane D;Cylindrocyclophane E;Cylindrocyclophane F,16
1383,BGC0000120,Penicillium expansum,PKS,0.5025353132922854,2.9907464027404784,2.5662245750427246,BGC0002246,terpene,patulin,15
1384,BGC0000702,Streptomyces kanamyceticus,other,0.5018109380659181,2.964139223098755,2.8533194065093994,BGC0000708,other,kanamycin,24
1385,BGC0000293,Aspergillus fischeri NRRL 181,NRPS,0.5018109380659181,2.964790153503418,2.65146541595459,BGC0001249,NRPS,acetylaszonalenin,3
1386,BGC0000227,Streptomyces violaceoruber,PKS,0.5012676566461427,3.0197614669799804,2.8782706260681152,BGC0000684,PKS,granaticin,37
1387,BGC0002365,Streptomyces sp.,PKS,0.5005432814197754,2.825995111465454,2.061046838760376,BGC0001553,hybrid,10-epi-HSAF;10-epi-3-deOH-HSAF;10-epi-maltophilin;10-epi-xanthobaccin C;10-epi-hydroxymaltophilin;10-epi-FI-2,6
1388,BGC0000705,Streptomyces kanamyceticus,other,0.5003621876131836,2.9367361068725586,2.72967529296875,BGC0000847,other,kanamycin,36
1389,BGC0001679,Aspergillus nidulans FGSC A4,NRPS,0.49927562477363274,2.867853879928589,1.6482996940612793,BGC0001891,other,N-Acetyltryptophan,3
1390,BGC0001591,uncultured bacterium CSLC2,other,0.49927562477363274,2.9711421489715577,2.8337719440460205,BGC0000782,other,fatty acid enol ester;N-tetradecanoyl tyrosine,30
1391,BGC0001668,Aspergillus nidulans FGSC A4,NRPS,0.49927562477363274,2.8895764350891113,2.413653612136841,BGC0001873,NRPS,microperfuranone,3
1392,BGC0001987,Pseudomonas koreensis,PKS,0.4987323433538573,2.9098744869232176,2.51672101020813,BGC0000283,other,koreenceine A;koreenceine B;koreenceine C;koreenceine D,11
1393,BGC0001758,Paraburkholderia rhizoxinica HKI 454,NRPS,0.4985512495472655,2.925453805923462,2.6491851806640625,BGC0002890,NRPS,rhizomide A;rhizomide B;rhizomide C,1
1394,BGC0000902,Saccharopolyspora erythraea NRRL 2338,PKS,0.49818906193408186,2.7831252336502077,1.1137436628341675,BGC0001310,PKS,flaviolin,4
1395,BGC0001573,Claviceps africana,other,0.4972835929011228,2.721421003341675,2.025402784347534,BGC0003162,NRPS,dihydrolysergic acid,6
1396,BGC0001897,Burkholderia ambifaria IOP40-10,PKS,0.4961970300615719,2.944847249984741,2.7285807132720947,BGC0002648,PKS,cepacin A,16
1397,BGC0000313,Beauveria bassiana,NRPS,0.49583484244838827,2.939441108703613,2.574065923690796,BGC0000391,NRPS,beauvericin,10
1398,BGC0002313,Streptomyces achromogenes subsp. streptozoticus,other,0.49583484244838827,2.7507925510406492,2.1991214752197266,BGC0000847,other,streptozotocin,10
1399,BGC0002063,Cryptosporiopsis sp. 8999,PKS,0.495110467222021,2.963060235977173,2.9420888423919678,BGC0000006,PKS,cryptosporioptide B;cryptosporioptide A;cryptosporioptide C,26
1400,BGC0003099,Fusarium mangiferae MRC7560,PKS,0.4949293734154292,2.869104766845703,2.275326728820801,BGC0001305,PKS,"7-But-15-enyl-6,8-dihydroxy-3(R)-pent-11-enylisochroman-1-one;7-Butyl-6,8-dihydroxy-3(R)-pent-11-enylisochroman-1-one;7-Butyl-6,8-dihydroxy-3(R)-pentylisochroman-1-one;7-Butyl-6,8-dihydroxy-3(R)-pent-9,11-dienylisochroman-1-one",7
1401,BGC0000847,Streptomyces cattleya,other,0.49438609199565375,2.77160758972168,2.1991214752197266,BGC0002313,other,thienamycin,30
1402,BGC0001925,Streptomyces sp.,other,0.49420499818906194,2.914467716217041,2.7905564308166504,BGC0000896,other,altemicidin;SB-203207;SB-203208,18
1403,BGC0000433,Bacillus velezensis FZB42,NRPS,0.49293734154291924,2.556071472167969,1.2127374410629272,BGC0002416,hybrid,surfactin,23
1404,BGC0000401,Paenibacillus elgii B69,NRPS,0.4925751539297356,2.8029144763946534,2.651951551437378,BGC0002242,NRPS,paenibactin,6
1405,BGC0001277,Fusarium graminearum,terpene,0.4923940601231438,2.545641565322876,1.3128854036331177,BGC0001278,terpene,15-acetyldeoxynivalenol;3-decalonectrin,22
1406,BGC0001310,Streptomyces clavuligerus ATCC 27064,PKS,0.490220934444042,2.708713173866272,1.1137436628341675,BGC0000902,PKS,naringenin,2
1407,BGC0002258,Aspergillus stellatus,PKS,0.4900398406374502,2.840337705612183,2.508270025253296,BGC0001305,PKS,shimalactone A;shimalactone B,7
1408,BGC0000892,Burkholderia gladioli BSR3,other,0.4898587468308584,2.6996740341186523,2.172023057937622,BGC0001304,PKS,caryoynencin,12
1409,BGC0002416,Variovorax paradoxus,hybrid,0.4898587468308584,2.5476897716522218,1.2127374410629272,BGC0000433,NRPS,variobactin A;variobactin B,14
1410,BGC0001608,[Polyangium] brachysporum,NRPS,0.48931546541108295,2.4362863063812257,1.0498113632202148,BGC0001842,NRPS,glidopeptin,8
1411,BGC0001405,Chaetomium globosum CBS 148.51,PKS,0.4884099963781239,2.7203574657440184,2.4253339767456055,BGC0002155,PKS,chaetoviridin E;11-epichaetomugilin A,18
1412,BGC0001360,Penicillium roqueforti FM164,PKS,0.48822890257153206,2.8715867042541503,2.770308256149292,BGC0001267,terpene,mycophenolic acid,8
1413,BGC0000143,Streptomyces albus,PKS,0.48804780876494025,2.801582765579224,2.682586908340454,BGC0000886,other,salinomycin,8
1414,BGC0002405,Solanum lycopersicum,other,0.4876856211517566,2.7722209453582765,2.2886345386505127,BGC0001210,RiPP,mid-chain acyl sugars,4
1415,BGC0000410,Pseudomonas fluorescens,NRPS,0.4875045273451648,2.8421387672424316,2.583953619003296,BGC0001465,other,pseudomonine,10
1416,BGC0001123,Aspergillus oryzae RIB40,NRPS,0.4871423397319812,2.709220457077026,2.242485523223877,BGC0001954,hybrid,aspirochlorine,22
1417,BGC0001474,Streptomyces tateyamensis,RiPP,0.4871423397319812,2.704311418533325,1.8101649284362793,BGC0001473,RiPP,thiopeptin,22
1418,BGC0002651,Rosellinia necatrix,terpene,0.4858746830858385,2.7787947177886965,2.4495954513549805,BGC0000677,terpene,sordaricin B,8
1419,BGC0000101,Aspergillus nidulans FGSC A4,PKS,0.4851503078594712,2.818146896362305,2.7109644412994385,BGC0002578,other,emodin;monodictyphenone;shamixanthone,12
1420,BGC0001954,Talaromyces wortmannii,hybrid,0.4847881202462876,2.5268751621246337,1.854524850845337,BGC0002505,hybrid,wortmanamide A;wortmanamide B,6
1421,BGC0002466,Streptomyces peucetius subsp. caesius ATCC 27952,NRPS,0.48442593263310396,2.815856599807739,2.705310821533203,BGC0002421,NRPS,peucechelin,20
1422,BGC0000603,Streptomyces hygroscopicus,RiPP,0.48406374501992033,2.593721032142639,1.2687755823135376,BGC0000530,RiPP,cyclothiazomycin,21
1423,BGC0000091,Streptomyces sp. CNQ-617,PKS,0.4838826512133285,2.6697749137878417,2.059434652328491,BGC0000237,PKS,marineosin A;marineosin B,22
1424,BGC0000391,Marinactinospora thermotolerans,NRPS,0.4838826512133285,2.8084339618682863,2.574065923690796,BGC0000313,NRPS,methylpendolmycin;pendolmycin,7
1425,BGC0003145,Macrophomina phaseolina MS6,hybrid,0.4837015574067367,2.700869822502136,1.9612449407577515,BGC0002505,hybrid,macrophasetin A;macrophasetin B;macrophasetin C,9
1426,BGC0000605,Streptomyces sp. ATCC 55365,RiPP,0.4835204636001449,2.656711483001709,2.3700883388519287,BGC0000536,RiPP,GE37468,13
1427,BGC0002326,Mycetohabitans rhizoxinica,NRPS,0.48315827598696126,2.7111674308776856,2.306448221206665,BGC0001628,NRPS,endopyrrole B;endopyrrole C;endopyrrole A,14
1428,BGC0000195,Streptomyces sp. CM020,PKS,0.48279608837377763,2.7217289924621584,2.401775360107422,BGC0000197,PKS,"alnumycin A;alnumycin B;alnumycin C;alnumycin P;prealnumycin;thalnumycin A;thalnumycin B;K1115A;1,6-dihydro-8-propylanthraquinone",32
1429,BGC0000656,Xanthobacter autotrophicus Py2,terpene,0.48279608837377763,2.7266733407974244,1.9658559560775757,BGC0000664,terpene,zeaxanthin,3
1430,BGC0000449,Paenibacillus terrae,NRPS,0.48279608837377763,2.667106771469116,2.1417484283447266,BGC0000400,NRPS,tridecaptin,5
1431,BGC0001726,Streptomyces pactum,hybrid,0.4826149945671858,2.800012636184692,2.6927144527435303,BGC0001329,hybrid,pactamide A;pactamide B;pactamide C;pactamide D;pactamide E;pactamide F,9
1432,BGC0002108,Streptomyces viridosporus ATCC 14672,NRPS,0.4822528069540022,2.6777806282043457,2.322385787963867,BGC0000310,NRPS,cinnapeptin,28
1433,BGC0000065,Streptomyces galbus,PKS,0.48189061934081856,2.736534357070923,2.5535569190979004,BGC0000197,PKS,rustmicin,30
1434,BGC0001647,Streptomyces sp. MP131-18,PKS,0.4813473379210431,2.7847962856292723,2.684929132461548,BGC0002758,PKS,lagunapyrone A;lagunapyrone B;lagunapyrone C,9
1435,BGC0000676,Phoma betae,terpene,0.4811662441144513,2.590856170654297,2.121433973312378,BGC0001775,terpene,aphidicolin;aphidicolan-16β-ol;3-deoxyaphidicolin;17-deoxyaphidicolin,6
1436,BGC0002696,Rhodococcus erythropolis,NRPS,0.4808040565012677,2.5707675218582153,1.778307318687439,BGC0000454,NRPS,heterobactin B;heterobactin S2,11
1437,BGC0002078,uncultured bacterium,NRPS,0.48062296269467586,2.472913694381714,0.8698652982711792,BGC0001406,NRPS,omnipeptin,40
1438,BGC0001484,Actinomadura sp. ATCC 39365,other,0.4798985874683086,2.7702096939086913,2.657430410385132,BGC0002040,other,2'-chloropentostatin;2'-amino-2'-deoxyadenosine,31
1439,BGC0002154,Pyricularia oryzae 70-15,PKS,0.47899311843534953,2.205147808790207,0.1625809371471405,BGC0000107,PKS,"1,3,5,8-tetrahydroxynapthalene;1-(alpha-l-(2-O-methyl)-6-deoxymannopyranosyloxy)-3,6,8-trimethoxynaphthalene",1
1440,BGC0000107,Aspergillus nidulans FGSC A4,PKS,0.4786309308221659,2.1983722388744353,0.1625809371471405,BGC0002154,PKS,naphthopyrone,1
1441,BGC0001486,Pseudomonas syringae pv. maculicola str. ES4326,RiPP,0.4786309308221659,2.5796220779418944,0.9553942680358887,BGC0002343,RiPP,3-thiaglutamate,10
1442,BGC0001627,Mycobacterium tuberculosis H37Rv,NRPS,0.4784498370155741,2.6666199207305907,2.5233755111694336,BGC0000016,other,isonitrile lipopeptides,5
1443,BGC0000400,Paenibacillus sp. OSY-SE,NRPS,0.47826874320898227,2.6395696640014648,2.1417484283447266,BGC0000449,NRPS,paenibacterin,5
1444,BGC0002450,uncultured bacterium,other,0.47808764940239046,2.4104979991912843,2.1331071853637695,BGC0001603,other,sarasinoside,16
1445,BGC0002746,Dendrothele bispora CBS 962.96,RiPP,0.47790655559579864,2.743533134460449,2.5349388122558594,BGC0001375,terpene,dendrothelin A,17
1446,BGC0002286,Photorhabdus laumondii subsp. laumondii TTO1,NRPS,0.47772546178920683,2.291156554222107,0.33707499504089355,BGC0001128,NRPS,ririwpeptide A;ririwpeptide B;ririwpeptide C,1
1447,BGC0002343,Streptomyces uncialis,RiPP,0.47772546178920683,2.558669900894165,0.9553942680358887,BGC0001486,RiPP,ammosester A;ammosester B;ammosester C;ammosamaic acid cogener,20
1448,BGC0002196,Penicillium crustosum,PKS,0.477544367982615,2.747026205062866,2.6015803813934326,BGC0001606,PKS,clavatol,10
1449,BGC0001957,Streptomyces novoguineensis,PKS,0.4773632741760232,2.607027006149292,1.3628208637237549,BGC0001956,PKS,amipurimycin,30
1450,BGC0000310,Bacillus licheniformis,NRPS,0.47681999275624776,2.6949110507965086,2.322385787963867,BGC0002108,NRPS,bacitracin,9
1451,BGC0003066,Streptomyces albus ATCC 21838,other,0.47645780514306413,2.726844549179077,2.604440927505493,BGC0002040,other,salbostatin,19
1452,BGC0000874,Streptomyces griseochromogenes,other,0.474646867077146,2.6515456676483153,1.799410343170166,BGC0000495,RiPP,blasticidin S,28
1453,BGC0001245,Lasiodiplodia theobromae,PKS,0.4739224918507787,2.578661298751831,2.0836548805236816,BGC0001749,PKS,lasiodiplodin,6
1454,BGC0002733,Burkholderia gladioli,other,0.4739224918507787,2.6967697620391844,2.4247100353240967,BGC0001894,other,sinapigladioside,13
1455,BGC0001924,Acremonium egyptiacum,terpene,0.4737413980441869,2.6551838636398317,1.9315603971481323,BGC0002173,terpene,ascofuranone,3
1456,BGC0000678,Streptomyces avermitilis MA-4680 = NBRC 14893,terpene,0.4733792104310033,2.482226848602295,1.3777393102645874,BGC0001277,terpene,pentalenolactone,13
1457,BGC0000704,Streptomyces kanamyceticus,other,0.472654835204636,2.6359721660614013,2.3550429344177246,BGC0000709,other,kanamycin,40
1458,BGC0001128,Photorhabdus laumondii subsp. laumondii TTO1,NRPS,0.4724737413980442,2.2409481525421144,0.33707499504089355,BGC0002286,NRPS,gamexpeptide C,1
1459,BGC0002062,Paecilomyces divaricatus,PKS,0.4713871785584933,2.7211069583892824,2.6646504402160645,BGC0000283,other,agnestin A;agnestin B,14
1460,BGC0002199,Aspergillus nanangensis,other,0.4710249909453097,2.6194815158843996,2.497842788696289,BGC0002272,NRPS,nanangelenin A,6
1461,BGC0001593,Streptomyces ficellus,NRPS,0.4699384281057588,2.6391857624053956,2.186616897583008,BGC0002147,NRPS,Ficellomycin,26
1462,BGC0002956,Colletotrichum orbiculare 104-T (MAFF 240422),terpene,0.469757334299167,2.4611921072006226,1.6724046468734741,BGC0000613,RiPP,betaestacin I;betaestacin III;betaestacin IV;betaestacin Va;betaestacin Vb;betaestacin Vc;betaestacin VI,6
1463,BGC0001406,Streptomyces canus,NRPS,0.4684896776530243,2.2784788846969604,0.8698652982711792,BGC0002078,NRPS,telomycin,34
1464,BGC0000530,Streptococcus mutans N66,RiPP,0.4683085838464325,2.4549256563186646,1.2687755823135376,BGC0000603,RiPP,mutacin B-Ny266,9
1465,BGC0001161,Moorea bouillonii PNG,PKS,0.46812749003984067,2.3391269601881506,0.01183982565999031,BGC0001162,PKS,1-heptadecene,2
1466,BGC0000679,Micromonospora sp. M42,terpene,0.46794639623324885,2.6049702644348143,2.4692702293395996,BGC0002981,RiPP,diazepinomicin,40
1467,BGC0002505,Xenoacremonium sp. BF-2018a,hybrid,0.46776530242665704,2.29655978679657,1.854524850845337,BGC0001954,hybrid,xenoacremone A,7
1468,BGC0001162,Moorea producens JHB,PKS,0.46776530242665704,2.3388176836073398,0.01183982565999031,BGC0001161,PKS,1-heptadecene,2
1469,BGC0002424,Saccharothrix sp.,NRPS,0.4672220210068816,2.483147954940796,1.17362380027771,BGC0000349,NRPS,saccharochelin A;saccharochelin B;saccharochelin C;saccharochelin D;saccharochelin E;saccharochelin F;saccharochelin G;saccharochelin H,6
1470,BGC0000385,Lysobacter sp. ATCC 53042,NRPS,0.46667873958710615,2.48502631187439,1.9444427490234375,BGC0001842,NRPS,lysobactin,10
1471,BGC0000738,Pasteurella multocida,other,0.46667873958710615,2.6296693801879885,2.401823043823242,BGC0002450,other,capsular polysaccharide,11
1472,BGC0001291,Enterococcus faecium,RiPP,0.46559217674755526,2.3932866901159286,0.10038821399211884,BGC0000600,RiPP,enterocin NKR-5-3B,10
1473,BGC0000606,Streptomyces lactacystinaeus,RiPP,0.4655921767475552,2.5362841129302978,2.0715227127075195,BGC0001145,RiPP,lactazole,9
1474,BGC0000977,Aspergillus oryzae,hybrid,0.46541108294096345,2.586155557632446,2.366586208343506,BGC0003154,hybrid,cyclopiazonic acid;2-oxocyclopiazonic acid,7
1475,BGC0000600,Bacillus thuringiensis,RiPP,0.4650488953277798,2.392018494009972,0.10038821399211884,BGC0001291,RiPP,thurincin H,10
1476,BGC0000283,Actinomyces sp. Lu 9419,other,0.4646867077145962,2.62739577293396,2.51672101020813,BGC0001987,PKS,cetoniacytone A,31
1477,BGC0002860,Streptomyces sp. CL12-4,terpene,0.46305686345526986,2.5788072109222413,2.2384374141693115,BGC0001375,terpene,"Benditerpenoic acid;Benditerpe-2,6,15-triene",12
